번호,구정보,신고일,조치일,주소,유형,위도,경도
1703,광진구,2023-12-20,2023-12-20,서울특별시 광진구 화양동 50-1,보도 중앙,37.5423197,127.0646508
1704,광진구,2023-12-20,2023-12-20,서울특별시 광진구 화양동 50-1,보도 중앙,37.5423197,127.0646508
1705,광진구,2023-12-20,2023-12-20,서울특별시 광진구 화양동 41-8,보도 중앙,37.5453368,127.0660779
1706,광진구,2023-12-20,2023-12-20,서울특별시 광진구 화양동 234,보도 중앙,37.5445063,127.0658448
1707,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 346-42,보도 중앙,37.5481723,127.0723192
1708,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1709,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1710,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1711,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1712,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1713,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 313,보도 중앙,37.5518104,127.0765659
1714,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 1-5,자전거 도로,37.5551086,127.0780283
1715,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 374-35,보도 중앙,37.5474944,127.0742091
1716,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 374-35,보도 중앙,37.5474944,127.0742091
1717,광진구,2023-12-20,2023-12-20,서울특별시 광진구 능동 339-2,"횡단보도, 산책로 등",37.5493448,127.0754819
1718,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 360-20,보도 중앙,37.5485676,127.07022
1719,광진구,2023-12-20,2023-12-20,서울특별시 광진구 군자동 64-2,보도와 차도가 구분된 도로의 차도,37.5542917,127.0750482
1720,광진구,2023-12-20,2023-12-20,서울특별시 광진구 능동 220-6,자전거 도로,37.5566031,127.0799835
1721,광진구,2023-12-20,2023-12-20,서울특별시 광진구 중곡동 158-24,"횡단보도, 산책로 등",37.5581522,127.0802906
1722,광진구,2023-12-22,2023-12-22,서울특별시 광진구 자양동 854-3,보도 중앙,37.5327534,127.0674782
1723,광진구,2023-12-22,2023-12-22,서울특별시 광진구 자양동 856,보도 중앙,37.5321852,127.0690312
1724,광진구,2023-12-22,2023-12-22,서울특별시 광진구 자양동 788,보도 중앙,37.5329775,127.0697684
1725,광진구,2023-12-22,2023-12-22,서울특별시 광진구 자양동 783-2,보도 중앙,37.5370207,127.0740764
1726,광진구,2023-12-22,2023-12-22,서울특별시 광진구 자양동 520-9,보도 중앙,37.5336296,127.0749787
1727,광진구,2023-12-22,2023-12-22,서울특별시 광진구 군자동 360-20,"횡단보도, 산책로 등",37.5485676,127.07022
1728,광진구,2023-12-22,2023-12-22,서울특별시 광진구 화양동 50-7,"횡단보도, 산책로 등",37.5423013,127.0647273
1729,광진구,2023-12-22,2023-12-22,서울특별시 광진구 화양동 50-4,"횡단보도, 산책로 등",37.5425244,127.0651824
1730,광진구,2023-12-22,2023-12-22,서울특별시 광진구 군자동 235,"횡단보도, 산책로 등",37.5522336,127.0765244
1731,광진구,2023-12-22,2023-12-22,서울특별시 광진구 군자동 313,"횡단보도, 산책로 등",37.5518104,127.0765659
1732,광진구,2023-12-22,2023-12-22,서울특별시 광진구 군자동 499,보도 중앙,37.5564277,127.0789665
1733,광진구,2023-12-22,2023-12-22,서울특별시 광진구 군자동 2-3,보도 중앙,37.5541144,127.077503
1734,광진구,2023-12-22,2023-12-22,서울특별시 광진구 군자동 2-51,보도 중앙,37.5539176,127.0773765
1735,광진구,2023-12-22,2023-12-22,서울특별시 광진구 군자동 2-52,보도 중앙,37.5537264,127.0773102
1736,광진구,2023-12-22,2023-12-22,서울특별시 광진구 능동 282-6,자전거 도로,37.5544693,127.0783326
1737,광진구,2023-12-22,2023-12-22,서울특별시 광진구 능동 282-6,자전거 도로,37.5544693,127.0783326
1738,광진구,2023-12-22,2023-12-22,서울특별시 광진구 능동 276-1,자전거 도로,37.5565314,127.080133
1739,광진구,2023-12-22,2023-12-22,서울특별시 광진구 중곡동 659,보도 중앙,37.5587607,127.0758397
1740,광진구,2023-12-22,2023-12-22,서울특별시 광진구 능동 276-4,"점자블록, 엘리베이터 입구",37.5564635,127.0794563
1741,광진구,2023-12-22,2023-12-22,서울특별시 광진구 중곡동 649-6,"점자블록, 엘리베이터 입구",37.5576577,127.0792815
1742,광진구,2023-12-26,2023-12-26,서울특별시 광진구 자양동 65-2,"횡단보도, 산책로 등",37.5326587,127.0672041
1743,광진구,2023-12-26,2023-12-26,서울특별시 광진구 자양동 854-3,"횡단보도, 산책로 등",37.5327534,127.0674782
1744,광진구,2023-12-26,2023-12-26,서울특별시 광진구 자양동 855-2,"횡단보도, 산책로 등",37.5328185,127.0683211
1745,광진구,2023-12-26,2023-12-26,서울특별시 광진구 자양동 855,"횡단보도, 산책로 등",37.5329888,127.0680604
1746,광진구,2023-12-26,2023-12-26,서울특별시 광진구 자양동 855,"횡단보도, 산책로 등",37.5329888,127.0680604
1747,광진구,2023-12-26,2023-12-26,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1748,광진구,2023-12-26,2023-12-26,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1749,광진구,2023-12-26,2023-12-26,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1750,광진구,2023-12-26,2023-12-26,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1751,광진구,2023-12-26,2023-12-26,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
1752,광진구,2023-12-26,2023-12-26,서울특별시 광진구 군자동 374-35,"점자블록, 엘리베이터 입구",37.5474944,127.0742091
