id,left,top,right,bottom,row_index,col_index,최종_레이블_결과(2)_행정동,최종_레이블_결과(2)_클러스터링,최종_레이블_결과(2)_유동인구,최종_레이블_결과(2)_견인횟수,최종_레이블_결과(2)_유동인구_레이블,최종_레이블_결과(2)_견인횟수_레이블,최종_레이블_결과(2)_유동인구+견인횟수
2231,964166.287774759344757,1952034.899299999931827,964281.757828597328626,1951934.899299999698997,7,39,,,,,,,
2226,964166.287774759344757,1952534.899299999698997,964281.757828597328626,1952434.899299999931827,2,39,,,,,,,
2227,964166.287774759344757,1952434.899299999931827,964281.757828597328626,1952334.899299999698997,3,39,,,,,,,
2236,964166.287774759344757,1951534.899299999698997,964281.757828597328626,1951434.899299999931827,12,39,,,,,,,
2237,964166.287774759344757,1951434.899299999931827,964281.757828597328626,1951334.899299999698997,13,39,,,,,,,
2238,964166.287774759344757,1951334.899299999698997,964281.757828597328626,1951234.899299999931827,14,39,,,,,,,
2239,964166.287774759344757,1951234.899299999931827,964281.757828597328626,1951134.899299999698997,15,39,,,,,,,
2232,964166.287774759344757,1951934.899299999698997,964281.757828597328626,1951834.899299999931827,8,39,,,,,,,
2233,964166.287774759344757,1951834.899299999931827,964281.757828597328626,1951734.899299999698997,9,39,,,,,,,
2234,964166.287774759344757,1951734.899299999698997,964281.757828597328626,1951634.899299999931827,10,39,,,,,,,
2235,964166.287774759344757,1951634.899299999931827,964281.757828597328626,1951534.899299999698997,11,39,,,,,,,
2212,964079.685234380885959,1948284.899299999931827,964195.155288218869828,1948184.899299999931827,45,38,구의3동,1,0,0,0,2,6
2213,964079.685234380885959,1948184.899299999931827,964195.155288218869828,1948084.899299999931827,46,38,구의3동,1,0,0,0,2,6
2214,964079.685234380885959,1948084.899299999931827,964195.155288218869828,1947984.899299999931827,47,38,구의3동,1,0,0,0,2,6
2215,964079.685234380885959,1947984.899299999931827,964195.155288218869828,1947884.899299999931827,48,38,구의3동,1,0,0,0,2,6
2208,964079.685234380885959,1948684.899299999931827,964195.155288218869828,1948584.899299999931827,41,38,구의3동,0,1859.02777777778,1,1,0,2
2209,964079.685234380885959,1948584.899299999931827,964195.155288218869828,1948484.899299999931827,42,38,구의3동,1,0,2,0,2,6
2210,964079.685234380885959,1948484.899299999931827,964195.155288218869828,1948384.899299999931827,43,38,구의3동,1,0,0,0,2,6
2211,964079.685234380885959,1948384.899299999931827,964195.155288218869828,1948284.899299999931827,44,38,구의3동,1,0,0,0,2,6
2196,964079.685234380885959,1949884.899299999931827,964195.155288218869828,1949784.899299999931827,29,38,구의2동,0,0,0,1,1,4
2197,964079.685234380885959,1949784.899299999931827,964195.155288218869828,1949684.899299999931827,30,38,구의2동,0,0,0,1,1,4
2198,964079.685234380885959,1949684.899299999931827,964195.155288218869828,1949584.899299999931827,31,38,구의2동,0,0,0,1,1,4
2199,964079.685234380885959,1949584.899299999931827,964195.155288218869828,1949484.899299999931827,32,38,광장동,0,0,0,1,1,4
2192,964079.685234380885959,1950284.899299999931827,964195.155288218869828,1950184.899299999931827,25,38,구의2동,0,0,0,1,1,4
2193,964079.685234380885959,1950184.899299999931827,964195.155288218869828,1950084.899299999931827,26,38,구의2동,0,0,0,1,1,4
2194,964079.685234380885959,1950084.899299999931827,964195.155288218869828,1949984.899299999931827,27,38,구의2동,0,0,0,1,1,4
2195,964079.685234380885959,1949984.899299999931827,964195.155288218869828,1949884.899299999931827,28,38,구의2동,0,0,0,1,1,4
2204,964079.685234380885959,1949084.899299999931827,964195.155288218869828,1948984.899299999931827,37,38,구의3동,0,178.805555555556,3,1,0,2
2205,964079.685234380885959,1948984.899299999931827,964195.155288218869828,1948884.899299999931827,38,38,구의3동,0,0,3,1,0,2
2206,964079.685234380885959,1948884.899299999931827,964195.155288218869828,1948784.899299999931827,39,38,구의3동,0,0,0,1,0,2
2207,964079.685234380885959,1948784.899299999931827,964195.155288218869828,1948684.899299999931827,40,38,구의3동,0,1153.95833333333,3,1,0,2
2200,964079.685234380885959,1949484.899299999931827,964195.155288218869828,1949384.899299999931827,33,38,광장동,0,256.407407407407,2,1,1,4
2201,964079.685234380885959,1949384.899299999931827,964195.155288218869828,1949284.899299999931827,34,38,광장동,0,0,0,1,1,4
2202,964079.685234380885959,1949284.899299999931827,964195.155288218869828,1949184.899299999931827,35,38,구의3동,0,0,0,1,0,2
2203,964079.685234380885959,1949184.899299999931827,964195.155288218869828,1949084.899299999931827,36,38,구의3동,0,0,0,1,0,2
2180,964079.685234380885959,1951484.899299999931827,964195.155288218869828,1951384.899299999931827,13,38,,,,,,,
2181,964079.685234380885959,1951384.899299999931827,964195.155288218869828,1951284.899299999931827,14,38,,,,,,,
2182,964079.685234380885959,1951284.899299999931827,964195.155288218869828,1951184.899299999931827,15,38,,,,,,,
2183,964079.685234380885959,1951184.899299999931827,964195.155288218869828,1951084.899299999931827,16,38,,,,,,,
2176,964079.685234380885959,1951884.899299999931827,964195.155288218869828,1951784.899299999931827,9,38,,,,,,,
2177,964079.685234380885959,1951784.899299999931827,964195.155288218869828,1951684.899299999931827,10,38,,,,,,,
2178,964079.685234380885959,1951684.899299999931827,964195.155288218869828,1951584.899299999931827,11,38,,,,,,,
2179,964079.685234380885959,1951584.899299999931827,964195.155288218869828,1951484.899299999931827,12,38,,,,,,,
2188,964079.685234380885959,1950684.899299999931827,964195.155288218869828,1950584.899299999931827,21,38,,,,,,,
2189,964079.685234380885959,1950584.899299999931827,964195.155288218869828,1950484.899299999931827,22,38,,,,,,,
2190,964079.685234380885959,1950484.899299999931827,964195.155288218869828,1950384.899299999931827,23,38,구의2동,0,0,0,1,1,4
2191,964079.685234380885959,1950384.899299999931827,964195.155288218869828,1950284.899299999931827,24,38,구의2동,0,0,0,1,1,4
2184,964079.685234380885959,1951084.899299999931827,964195.155288218869828,1950984.899299999931827,17,38,,,,,,,
2185,964079.685234380885959,1950984.899299999931827,964195.155288218869828,1950884.899299999931827,18,38,,,,,,,
2186,964079.685234380885959,1950884.899299999931827,964195.155288218869828,1950784.899299999931827,19,38,,,,,,,
2187,964079.685234380885959,1950784.899299999931827,964195.155288218869828,1950684.899299999931827,20,38,,,,,,,
1908,963646.672532488708384,1950134.899299999698997,963762.142586326692253,1950034.899299999931827,26,33,구의2동,0,0,0,1,1,4
1909,963646.672532488708384,1950034.899299999931827,963762.142586326692253,1949934.899299999698997,27,33,구의2동,0,198.142857142857,0,1,1,4
1910,963646.672532488708384,1949934.899299999698997,963762.142586326692253,1949834.899299999931827,28,33,구의2동,0,0,0,1,1,4
1911,963646.672532488708384,1949834.899299999931827,963762.142586326692253,1949734.899299999698997,29,33,구의2동,0,0,6,1,1,4
1904,963646.672532488708384,1950534.899299999698997,963762.142586326692253,1950434.899299999931827,22,33,능동,1,615.9375,2,0,1,3
1905,963646.672532488708384,1950434.899299999931827,963762.142586326692253,1950334.899299999698997,23,33,구의2동,0,0,1,1,1,4
1906,963646.672532488708384,1950334.899299999698997,963762.142586326692253,1950234.899299999931827,24,33,구의2동,0,0,0,1,1,4
1907,963646.672532488708384,1950234.899299999931827,963762.142586326692253,1950134.899299999698997,25,33,구의2동,0,0,0,1,1,4
1916,963646.672532488708384,1949334.899299999698997,963762.142586326692253,1949234.899299999931827,34,33,구의1동,0,0,0,2,1,7
1917,963646.672532488708384,1949234.899299999931827,963762.142586326692253,1949134.899299999698997,35,33,구의1동,0,0,0,2,1,7
1918,963646.672532488708384,1949134.899299999698997,963762.142586326692253,1949034.899299999931827,36,33,구의3동,0,184.388888888889,3,1,0,2
1919,963646.672532488708384,1949034.899299999931827,963762.142586326692253,1948934.899299999698997,37,33,구의3동,0,0,1,1,0,2
1912,963646.672532488708384,1949734.899299999698997,963762.142586326692253,1949634.899299999931827,30,33,구의2동,0,0,3,1,1,4
1913,963646.672532488708384,1949634.899299999931827,963762.142586326692253,1949534.899299999698997,31,33,구의2동,0,697.597222222222,1,1,1,4
1914,963646.672532488708384,1949534.899299999698997,963762.142586326692253,1949434.899299999931827,32,33,구의1동,0,0,0,2,1,7
1915,963646.672532488708384,1949434.899299999931827,963762.142586326692253,1949334.899299999698997,33,33,구의1동,0,0,0,2,1,7
1892,963646.672532488708384,1951734.899299999698997,963762.142586326692253,1951634.899299999931827,10,33,,,,,,,
1893,963646.672532488708384,1951634.899299999931827,963762.142586326692253,1951534.899299999698997,11,33,,,,,,,
1894,963646.672532488708384,1951534.899299999698997,963762.142586326692253,1951434.899299999931827,12,33,,,,,,,
1895,963646.672532488708384,1951434.899299999931827,963762.142586326692253,1951334.899299999698997,13,33,,,,,,,
1888,963646.672532488708384,1952134.899299999698997,963762.142586326692253,1952034.899299999931827,6,33,,,,,,,
1889,963646.672532488708384,1952034.899299999931827,963762.142586326692253,1951934.899299999698997,7,33,,,,,,,
1890,963646.672532488708384,1951934.899299999698997,963762.142586326692253,1951834.899299999931827,8,33,,,,,,,
1891,963646.672532488708384,1951834.899299999931827,963762.142586326692253,1951734.899299999698997,9,33,,,,,,,
1900,963646.672532488708384,1950934.899299999698997,963762.142586326692253,1950834.899299999931827,18,33,,,,,,,
1901,963646.672532488708384,1950834.899299999931827,963762.142586326692253,1950734.899299999698997,19,33,,,,,,,
1902,963646.672532488708384,1950734.899299999698997,963762.142586326692253,1950634.899299999931827,20,33,중곡2동,0,0,0,1,2,8
1903,963646.672532488708384,1950634.899299999931827,963762.142586326692253,1950534.899299999698997,21,33,중곡2동,0,370.993055555556,0,1,2,8
1896,963646.672532488708384,1951334.899299999698997,963762.142586326692253,1951234.899299999931827,14,33,,,,,,,
1897,963646.672532488708384,1951234.899299999931827,963762.142586326692253,1951134.899299999698997,15,33,,,,,,,
1898,963646.672532488708384,1951134.899299999698997,963762.142586326692253,1951034.899299999931827,16,33,,,,,,,
1899,963646.672532488708384,1951034.899299999931827,963762.142586326692253,1950934.899299999698997,17,33,,,,,,,
1876,963560.069992110249586,1947684.899299999931827,963675.540045948233455,1947584.899299999931827,51,32,,,,,,,
1877,963560.069992110249586,1947584.899299999931827,963675.540045948233455,1947484.899299999931827,52,32,,,,,,,
1878,963560.069992110249586,1947484.899299999931827,963675.540045948233455,1947384.899299999931827,53,32,,,,,,,
1872,963560.069992110249586,1948084.899299999931827,963675.540045948233455,1947984.899299999931827,47,32,,,,,,,
1873,963560.069992110249586,1947984.899299999931827,963675.540045948233455,1947884.899299999931827,48,32,,,,,,,
1874,963560.069992110249586,1947884.899299999931827,963675.540045948233455,1947784.899299999931827,49,32,,,,,,,
1875,963560.069992110249586,1947784.899299999931827,963675.540045948233455,1947684.899299999931827,50,32,,,,,,,
1885,963646.672532488708384,1952434.899299999931827,963762.142586326692253,1952334.899299999698997,3,33,,,,,,,
1886,963646.672532488708384,1952334.899299999698997,963762.142586326692253,1952234.899299999931827,4,33,,,,,,,
1887,963646.672532488708384,1952234.899299999931827,963762.142586326692253,1952134.899299999698997,5,33,,,,,,,
1860,963560.069992110249586,1949284.899299999931827,963675.540045948233455,1949184.899299999931827,35,32,구의1동,0,0,0,2,1,7
1861,963560.069992110249586,1949184.899299999931827,963675.540045948233455,1949084.899299999931827,36,32,구의1동,0,0,0,2,1,7
1862,963560.069992110249586,1949084.899299999931827,963675.540045948233455,1948984.899299999931827,37,32,구의1동,1,0,0,0,0,1
1863,963560.069992110249586,1948984.899299999931827,963675.540045948233455,1948884.899299999931827,38,32,구의1동,1,0,0,0,0,1
1856,963560.069992110249586,1949684.899299999931827,963675.540045948233455,1949584.899299999931827,31,32,구의2동,0,0,1,1,1,4
1857,963560.069992110249586,1949584.899299999931827,963675.540045948233455,1949484.899299999931827,32,32,구의1동,0,0,0,2,1,7
1858,963560.069992110249586,1949484.899299999931827,963675.540045948233455,1949384.899299999931827,33,32,구의1동,0,0,0,2,1,7
1859,963560.069992110249586,1949384.899299999931827,963675.540045948233455,1949284.899299999931827,34,32,구의1동,0,0,0,2,1,7
1868,963560.069992110249586,1948484.899299999931827,963675.540045948233455,1948384.899299999931827,43,32,자양2동,2,0,0,0,0,1
1869,963560.069992110249586,1948384.899299999931827,963675.540045948233455,1948284.899299999931827,44,32,자양2동,2,0,0,0,0,1
1870,963560.069992110249586,1948284.899299999931827,963675.540045948233455,1948184.899299999931827,45,32,자양2동,2,0,1,0,0,1
1871,963560.069992110249586,1948184.899299999931827,963675.540045948233455,1948084.899299999931827,46,32,자양2동,2,0,1,0,0,1
1864,963560.069992110249586,1948884.899299999931827,963675.540045948233455,1948784.899299999931827,39,32,자양2동,2,346.788888888889,21,0,0,1
1865,963560.069992110249586,1948784.899299999931827,963675.540045948233455,1948684.899299999931827,40,32,자양2동,2,218.972222222222,3,0,0,1
1866,963560.069992110249586,1948684.899299999931827,963675.540045948233455,1948584.899299999931827,41,32,자양2동,2,0,0,0,0,1
1867,963560.069992110249586,1948584.899299999931827,963675.540045948233455,1948484.899299999931827,42,32,자양2동,2,0,1,0,0,1
1844,963560.069992110249586,1950884.899299999931827,963675.540045948233455,1950784.899299999931827,19,32,중곡2동,0,0,0,1,2,8
1845,963560.069992110249586,1950784.899299999931827,963675.540045948233455,1950684.899299999931827,20,32,중곡2동,0,259.347222222222,0,1,2,8
1846,963560.069992110249586,1950684.899299999931827,963675.540045948233455,1950584.899299999931827,21,32,능동,1,0,0,0,1,3
1847,963560.069992110249586,1950584.899299999931827,963675.540045948233455,1950484.899299999931827,22,32,능동,1,0,3,0,1,3
1840,963560.069992110249586,1951284.899299999931827,963675.540045948233455,1951184.899299999931827,15,32,중곡2동,0,0,0,1,2,8
1841,963560.069992110249586,1951184.899299999931827,963675.540045948233455,1951084.899299999931827,16,32,중곡2동,0,458.888888888889,3,1,2,8
1842,963560.069992110249586,1951084.899299999931827,963675.540045948233455,1950984.899299999931827,17,32,중곡2동,0,632.731481481482,7,1,2,8
1843,963560.069992110249586,1950984.899299999931827,963675.540045948233455,1950884.899299999931827,18,32,중곡2동,0,0,0,1,2,8
1852,963560.069992110249586,1950084.899299999931827,963675.540045948233455,1949984.899299999931827,27,32,구의2동,0,0,0,1,1,4
1853,963560.069992110249586,1949984.899299999931827,963675.540045948233455,1949884.899299999931827,28,32,구의2동,0,308.875,0,1,1,4
1854,963560.069992110249586,1949884.899299999931827,963675.540045948233455,1949784.899299999931827,29,32,구의2동,0,0,0,1,1,4
1855,963560.069992110249586,1949784.899299999931827,963675.540045948233455,1949684.899299999931827,30,32,구의2동,0,0,0,1,1,4
1848,963560.069992110249586,1950484.899299999931827,963675.540045948233455,1950384.899299999931827,23,32,능동,1,0,0,0,1,3
1849,963560.069992110249586,1950384.899299999931827,963675.540045948233455,1950284.899299999931827,24,32,능동,1,0,0,0,1,3
1850,963560.069992110249586,1950284.899299999931827,963675.540045948233455,1950184.899299999931827,25,32,구의2동,0,0,0,1,1,4
1851,963560.069992110249586,1950184.899299999931827,963675.540045948233455,1950084.899299999931827,26,32,구의2동,0,0,0,1,1,4
1828,963560.069992110249586,1952484.899299999931827,963675.540045948233455,1952384.899299999931827,3,32,,,,,,,
1829,963560.069992110249586,1952384.899299999931827,963675.540045948233455,1952284.899299999931827,4,32,,,,,,,
1830,963560.069992110249586,1952284.899299999931827,963675.540045948233455,1952184.899299999931827,5,32,,,,,,,
1831,963560.069992110249586,1952184.899299999931827,963675.540045948233455,1952084.899299999931827,6,32,,,,,,,
1836,963560.069992110249586,1951684.899299999931827,963675.540045948233455,1951584.899299999931827,11,32,,,,,,,
1837,963560.069992110249586,1951584.899299999931827,963675.540045948233455,1951484.899299999931827,12,32,,,,,,,
1838,963560.069992110249586,1951484.899299999931827,963675.540045948233455,1951384.899299999931827,13,32,,,,,,,
1839,963560.069992110249586,1951384.899299999931827,963675.540045948233455,1951284.899299999931827,14,32,중곡2동,1,0,2,1,1,4
1832,963560.069992110249586,1952084.899299999931827,963675.540045948233455,1951984.899299999931827,7,32,,,,,,,
1833,963560.069992110249586,1951984.899299999931827,963675.540045948233455,1951884.899299999931827,8,32,,,,,,,
1834,963560.069992110249586,1951884.899299999931827,963675.540045948233455,1951784.899299999931827,9,32,,,,,,,
1835,963560.069992110249586,1951784.899299999931827,963675.540045948233455,1951684.899299999931827,10,32,,,,,,,
1812,963473.467451731790788,1948334.899299999698997,963588.937505569774657,1948234.899299999931827,44,31,자양2동,2,387.361111111111,0,0,0,1
1813,963473.467451731790788,1948234.899299999931827,963588.937505569774657,1948134.899299999698997,45,31,자양2동,2,0,0,0,0,1
1814,963473.467451731790788,1948134.899299999698997,963588.937505569774657,1948034.899299999931827,46,31,자양2동,2,0,0,0,0,1
1815,963473.467451731790788,1948034.899299999931827,963588.937505569774657,1947934.899299999698997,47,31,,,,,,,
1808,963473.467451731790788,1948734.899299999698997,963588.937505569774657,1948634.899299999931827,40,31,자양2동,2,0,1,0,0,1
1809,963473.467451731790788,1948634.899299999931827,963588.937505569774657,1948534.899299999698997,41,31,자양2동,2,0,0,0,0,1
1810,963473.467451731790788,1948534.899299999698997,963588.937505569774657,1948434.899299999931827,42,31,자양2동,2,0,0,0,0,1
1811,963473.467451731790788,1948434.899299999931827,963588.937505569774657,1948334.899299999698997,43,31,자양2동,2,0,0,0,0,1
1820,963473.467451731790788,1947534.899299999698997,963588.937505569774657,1947434.899299999931827,52,31,,,,,,,
1821,963473.467451731790788,1947434.899299999931827,963588.937505569774657,1947334.899299999698997,53,31,,,,,,,
1816,963473.467451731790788,1947934.899299999698997,963588.937505569774657,1947834.899299999931827,48,31,,,,,,,
1817,963473.467451731790788,1947834.899299999931827,963588.937505569774657,1947734.899299999698997,49,31,,,,,,,
